PMID,Journal,doi,doi_url,publisher_guess,year
15588033,Ment Health Serv Res,10.1023/b:mhsr.0000044748.24924.a0,https://link.springer.com/article/10.1023/B:MHSR.0000044748.24924.a0,Springer,2004
38867405,Climacteric,10.1080/13697137.2024.2354725,https://www.tandfonline.com/doi/full/10.1080/13697137.2024.2354725,Taylor & Francis,2024
38867405,Climacteric,10.1080/13697137.2024.2354725,https://www.tandfonline.com/doi/full/10.1080/13697137.2024.2354725,Taylor & Francis,2024
37921228,Climacteric,10.1080/13697137.2023.2273526,https://www.tandfonline.com/doi/full/10.1080/13697137.2023.2273526,Taylor & Francis,2024
38916829,J Palliat Med,10.1089/jpm.2024.0178,https://www.liebertpub.com/doi/10.1089/jpm.2024.0178,Unknown,2024
38916829,J Palliat Med,10.1089/jpm.2024.0178,https://www.liebertpub.com/doi/10.1089/jpm.2024.0178,Unknown,2024
38574339,J Palliat Med,10.1089/jpm.2024.0014,https://www.liebertpub.com/doi/10.1089/jpm.2024.0014,Unknown,2024
38907716,Comput Methods Biomech Biomed Engin,10.1080/10255842.2024.2364813,https://www.tandfonline.com/doi/full/10.1080/10255842.2024.2364813,Taylor & Francis,2024
38907716,Comput Methods Biomech Biomed Engin,10.1080/10255842.2024.2364813,https://www.tandfonline.com/doi/full/10.1080/10255842.2024.2364813,Taylor & Francis,2024
38372231,Comput Methods Biomech Biomed Engin,10.1080/10255842.2024.2317438,https://www.tandfonline.com/doi/full/10.1080/10255842.2024.2317438,Taylor & Francis,2024
38826021,Niger Postgrad Med J,10.4103/npmj.npmj_32_24,https://journals.lww.com/npmj/fulltext/2024/31020/combination_of_anterior_and_posterior_vaginal_mesh.11.aspx,Unknown,2024
38826021,Niger Postgrad Med J,10.4103/npmj.npmj_32_24,https://journals.lww.com/npmj/fulltext/2024/31020/combination_of_anterior_and_posterior_vaginal_mesh.11.aspx,Unknown,2024
36308258,Niger Postgrad Med J,10.4103/npmj.npmj_194_22,https://journals.lww.com/npmj/fulltext/2022/29040/willingness_to_pay_for_a_covid_19_vaccine_for.3.aspx,Unknown,2022
12710387,Int Hist Nurs J,,,,2003
12710387,Int Hist Nurs J,,,,2003
11620001,Int Hist Nurs J,,,,1998
11367506,Newsline People AIDS Coalit N Y,,,,1998
11367506,Newsline People AIDS Coalit N Y,,,,1998
11367460,Newsline People AIDS Coalit N Y,,,,1998
37596761,Am J Health Behav,10.5993/AJHB.47.3.9,https://www.ingentaconnect.com/content/png/ajhb/2023/00000047/00000003/art00009;jsessionid=2j3cbqosuted0.x-ic-live-01,Unknown,2023
37596761,Am J Health Behav,10.5993/AJHB.47.3.9,https://www.ingentaconnect.com/content/png/ajhb/2023/00000047/00000003/art00009;jsessionid=2j3cbqosuted0.x-ic-live-01,Unknown,2023
36945100,Am J Health Behav,10.5993/AJHB.47.1.20,https://www.ingentaconnect.com/content/png/ajhb/2023/00000047/00000001/art00020;jsessionid=5av5w2wvl4v9q.x-ic-live-01,Unknown,2023
38884965,Psychiatr Rehabil J,10.1037/prj0000605,https://psycnet.apa.org:443/doiLanding?doi=10.1037/prj0000605&,Unknown,2024
38884965,Psychiatr Rehabil J,10.1037/prj0000605,https://psycnet.apa.org:443/doiLanding?doi=10.1037/prj0000605&,Unknown,2024
37548621,Psychiatr Rehabil J,10.1037/prj0000550,https://psycnet.apa.org:443/doiLanding?doi=10.1037/prj0000550&,Unknown,2023
38869248,Neurocase,10.1080/13554794.2024.2366457,https://www.tandfonline.com/doi/full/10.1080/13554794.2024.2366457,Taylor & Francis,2024
38869248,Neurocase,10.1080/13554794.2024.2366457,https://www.tandfonline.com/doi/full/10.1080/13554794.2024.2366457,Taylor & Francis,2024
38678303,Neurocase,10.1080/13554794.2024.2345402,https://www.tandfonline.com/doi/full/10.1080/13554794.2024.2345402,Taylor & Francis,2023
38813677,Nurse Res,10.7748/nr.2024.e1909,https://journals.rcni.com/nurse-researcher/evidence-and-practice/reflections-on-being-an-insider-researcher-a-study-exploring-the-experiences-of-men-accessing-rural-mental-health-services-nr.2024.e1909/full,Unknown,2024
38813677,Nurse Res,10.7748/nr.2024.e1909,https://journals.rcni.com/nurse-researcher/evidence-and-practice/reflections-on-being-an-insider-researcher-a-study-exploring-the-experiences-of-men-accessing-rural-mental-health-services-nr.2024.e1909/full,Unknown,2024
35048621,Nurse Res,10.7748/nr.2022.e1809,https://journals.rcni.com/nurse-researcher/evidence-and-practice/email-correspondence-interpretation-and-the-psychoanalytically-informed-research-interview-nr.2022.e1809/abs,Unknown,2022
5239432,Thoraxchir Vask Chir (1962),10.1055/s-0028-1100992,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/s-0028-1100992,Unknown,1966
5239432,Thoraxchir Vask Chir (1962),10.1055/s-0028-1100992,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/s-0028-1100992,Unknown,1966
5239427,Thoraxchir Vask Chir (1962),10.1055/s-0028-1100987,https://www.thieme-connect.de/products/ejournals/abstract/10.1055/s-0028-1100987,Unknown,1966
13942366,Quad Nutr,,,,1961
13942366,Quad Nutr,,,,1961
13892730,Quad Nutr,,,,1960
11458960,Presse Med (1893),,,,1996
11458960,Presse Med (1893),,,,1996
5129480,Presse Med (1893),,,,1971
33443240,Minerva Gastroenterol,10.23736/S1121-421X.20.02738-5,https://www.minervamedica.it/en/journals/gastroenterology/article.php?cod=R08Y2020N04A0307,Unknown,2020
33443240,Minerva Gastroenterol,10.23736/S1121-421X.20.02738-5,https://www.minervamedica.it/en/journals/gastroenterology/article.php?cod=R08Y2020N04A0307,Unknown,2020
31760739,Minerva Gastroenterol,10.23736/S1121-421X.19.02638-2,https://www.minervamedica.it/en/journals/gastroenterology/article.php?cod=R08Y2019N04A0335,Unknown,2019
5838955,Exp Neurol Suppl,,,,1965
5838955,Exp Neurol Suppl,,,,1965
5838955,Exp Neurol Suppl,,,,1965
14485525,Clin Ginecol,,,,1961
14485525,Clin Ginecol,,,,1961
13708688,Clin Ginecol,,,,1960
5535400,Antimicrob Agents Chemother (Bethesda),10.1128/AAC.10.1.123,https://journals.asm.org/doi/10.1128/AAC.10.1.123,Unknown,1970
5535400,Antimicrob Agents Chemother (Bethesda),10.1128/AAC.10.1.123,https://journals.asm.org/doi/10.1128/AAC.10.1.123,Unknown,1970
5000261,Antimicrob Agents Chemother (Bethesda),,,,1970
4354597,Acta Med Okayama (1952),,,,1972
4354597,Acta Med Okayama (1952),,,,1972
4264433,Acta Med Okayama (1952),,,,1971
10629937,Acta Chem Scand,10.3891/acta.chem.scand.53-1122,http://actachemscand.org/doi/10.3891/acta.chem.scand.53-1122,Unknown,1999
10629937,Acta Chem Scand,10.3891/acta.chem.scand.53-1122,http://actachemscand.org/doi/10.3891/acta.chem.scand.53-1122,Unknown,1999
8901176,Acta Chem Scand,10.3891/acta.chem.scand.50-0243,http://actachemscand.org/doi/10.3891/acta.chem.scand.50-0243,Unknown,1996
32287625,Zentralbl Bakteriol Mikrobiol Hyg A Med Mikrobiol Infekt Parasitol,10.1016/S0174-3031(83)80018-3,https://linkinghub.elsevier.com/retrieve/pii/S0174303183800183,ScienceDirect,1983
32287625,Zentralbl Bakteriol Mikrobiol Hyg A Med Mikrobiol Infekt Parasitol,10.1016/S0174-3031(83)80018-3,https://linkinghub.elsevier.com/retrieve/pii/S0174303183800183,ScienceDirect,1983
6637228,Zentralbl Bakteriol Mikrobiol Hyg A Med Mikrobiol Infekt Parasitol,,,,1983
572335,IARC Sci Publ (1971),,,,1979
572335,IARC Sci Publ (1971),,,,1979
680733,IARC Sci Publ (1971),,,,1978
14460620,An Fac Quim Farm (Santiago),,,,1960
14460620,An Fac Quim Farm (Santiago),,,,1960
14460620,An Fac Quim Farm (Santiago),,,,1960
6528884,Am J Reprod Immunol (1980),10.1111/j.1600-0897.1984.tb00137.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0897.1984.tb00137.x,Wiley,1984
6528884,Am J Reprod Immunol (1980),10.1111/j.1600-0897.1984.tb00137.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0897.1984.tb00137.x,Wiley,1984
6226208,Am J Reprod Immunol (1980),10.1111/j.1600-0897.1983.tb00252.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1600-0897.1983.tb00252.x,Wiley,1983
11367405,HIV Capsule Rep,,,,1996
11367405,HIV Capsule Rep,,,,1996
11367404,HIV Capsule Rep,,,,1996
30549932,Chudoku Kenkyu,,,,2017
30549932,Chudoku Kenkyu,,,,2017
30549950,Chudoku Kenkyu,,,,2016
18326956,Am J Geriatr Cardiol,,,,2008
18326956,Am J Geriatr Cardiol,,,,2008
18174758,Am J Geriatr Cardiol,10.1111/j.1076-7460.2007.07360.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1076-7460.2007.07360.x,Wiley,2008
11366381,HIV Hotline,,,,1998
11366381,HIV Hotline,,,,1998
11366380,HIV Hotline,,,,1998
38902596,Genet Sel Evol,10.1186/s12711-024-00919-1,https://gsejournal.biomedcentral.com/articles/10.1186/s12711-024-00919-1,BioMed Central (BMC),2024
38902596,Genet Sel Evol,10.1186/s12711-024-00919-1,https://gsejournal.biomedcentral.com/articles/10.1186/s12711-024-00919-1,BioMed Central (BMC),2024
38017417,Genet Sel Evol,10.1186/s12711-023-00857-4,https://gsejournal.biomedcentral.com/articles/10.1186/s12711-023-00857-4,BioMed Central (BMC),2023
38916208,Int J Environ Health Res,10.1080/09603123.2024.2368137,https://www.tandfonline.com/doi/full/10.1080/09603123.2024.2368137,Taylor & Francis,2024
38916208,Int J Environ Health Res,10.1080/09603123.2024.2368137,https://www.tandfonline.com/doi/full/10.1080/09603123.2024.2368137,Taylor & Francis,2024
38598234,Int J Environ Health Res,10.1080/09603123.2024.2338898,https://www.tandfonline.com/doi/full/10.1080/09603123.2024.2338898,Taylor & Francis,2024
11367425,AIDS Action Update,,,,1996
11367425,AIDS Action Update,,,,1996
11367386,AIDS Action Update,,,,1995
38916148,Health Promot Int,10.1093/heapro/daae054,https://academic.oup.com/crawlprevention/governor?content=%2fheapro%2farticle%2fdoi%2f10.1093%2fheapro%2fdaae054%2f7698205,Oxford University Press,2024
38916148,Health Promot Int,10.1093/heapro/daae054,https://academic.oup.com/crawlprevention/governor?content=%2fheapro%2farticle%2fdoi%2f10.1093%2fheapro%2fdaae054%2f7698205,Oxford University Press,2024
38864400,Health Promot Int,10.1093/heapro/daae055,https://academic.oup.com/crawlprevention/governor?content=%2fheapro%2farticle%2fdoi%2f10.1093%2fheapro%2fdaae055%2f7691486,Oxford University Press,2024
17067906,Ophthalmol Clin North Am,10.1016/j.ohc.2006.07.006,,Unknown,2006
17067906,Ophthalmol Clin North Am,10.1016/j.ohc.2006.07.006,,Unknown,2006
16500530,Ophthalmol Clin North Am,10.1016/j.ohc.2005.09.005,,Unknown,2006
11367416,AIDS Inst Newsl,,,,1995
11367416,AIDS Inst Newsl,,,,1995
11367410,AIDS Inst Newsl,,,,1995
38897795,Huan Jing Ke Xue,10.13227/j.hjkx.202305089,https://www.chndoi.org/Resolution/Handler?doi=10.13227/j.hjkx.202305089,Unknown,2024
38897795,Huan Jing Ke Xue,10.13227/j.hjkx.202305089,https://www.chndoi.org/Resolution/Handler?doi=10.13227/j.hjkx.202305089,Unknown,2024
38629539,Huan Jing Ke Xue,10.13227/j.hjkx.202305251,https://www.chndoi.org/Resolution/Handler?doi=10.13227/j.hjkx.202305251,Unknown,2024
29261270,J Environ Biol,,,,2016
29261270,J Environ Biol,,,,2016
29989739,J Environ Biol,,,,2016
38863174,Phys Occup Ther Pediatr,10.1080/01942638.2024.2360462,https://www.tandfonline.com/doi/full/10.1080/01942638.2024.2360462,Taylor & Francis,2024
38863174,Phys Occup Ther Pediatr,10.1080/01942638.2024.2360462,https://www.tandfonline.com/doi/full/10.1080/01942638.2024.2360462,Taylor & Francis,2024
38644765,Phys Occup Ther Pediatr,10.1080/01942638.2024.2338934,https://www.tandfonline.com/doi/full/10.1080/01942638.2024.2338934,Taylor & Francis,2024
6267274,J Psychiatr Nurs,,,,1981
6267274,J Psychiatr Nurs,,,,1981
6244398,J Psychiatr Nurs,,,,1980
38874849,Ambio,10.1007/s13280-024-02039-y,https://link.springer.com/article/10.1007/s13280-024-02039-y,Springer,2024
38874849,Ambio,10.1007/s13280-024-02039-y,https://link.springer.com/article/10.1007/s13280-024-02039-y,Springer,2024
38684628,Ambio,10.1007/s13280-024-02003-w,https://link.springer.com/article/10.1007/s13280-024-02003-w,Springer,2024
8779247,Z Klin Psychol Psychiatr Psychother,,,,1996
8779247,Z Klin Psychol Psychiatr Psychother,,,,1996
8677673,Z Klin Psychol Psychiatr Psychother,,,,1996
29505210,Posit Aware,,,,2017
29505210,Posit Aware,,,,2017
25351030,Posit Aware,,,,2014
11366786,Notes Undergr,,,,1999
11366786,Notes Undergr,,,,1999
11362409,Notes Undergr,,,,1995
11361783,Pediatr AIDS HIV Infect,,,,1997
11361783,Pediatr AIDS HIV Infect,,,,1997
11361387,Pediatr AIDS HIV Infect,,,,1995
22567826,BETA,,,,2011
22567826,BETA,,,,2011
18069153,BETA,,,,2007
38695011,Focus,10.1176/appi.focus.23021023,https://focus.psychiatryonline.org/doi/10.1176/appi.focus.23021023,Unknown,2023
38695011,Focus,10.1176/appi.focus.23021023,https://focus.psychiatryonline.org/doi/10.1176/appi.focus.23021023,Unknown,2023
38680976,Focus,10.1176/appi.focus.24022006,https://focus.psychiatryonline.org/doi/10.1176/appi.focus.24022006,Unknown,2024
27623616,NIH Guide Grants Contracts,,,,2016
27623616,NIH Guide Grants Contracts,,,,2016
21714172,NIH Guide Grants Contracts,,,,2011
29738147,Community Pract,,,,2017
29738147,Community Pract,,,,2017
29944788,Community Pract,,,,2016
12683178,RCM Midwives J,,,,2002
12683178,RCM Midwives J,,,,2002
12046196,RCM Midwives J,,,,2002
17061389,Todays Christ Dr,,,,2006
17061389,Todays Christ Dr,,,,2006
11657837,Todays Christ Dr,,,,1999
38916623,J Neural Transm (Vienna),10.1007/s00702-024-02800-3,https://link.springer.com/article/10.1007/s00702-024-02800-3,Springer,2024
38916623,J Neural Transm (Vienna),10.1007/s00702-024-02800-3,https://link.springer.com/article/10.1007/s00702-024-02800-3,Springer,2024
38367081,J Neural Transm (Vienna),10.1007/s00702-024-02741-x,https://link.springer.com/article/10.1007/s00702-024-02741-x,Springer,2024
11367167,STEP Perspect,,,,1999
11367167,STEP Perspect,,,,1999
11363593,STEP Perspect,,,,1996
11367434,Update Natl Minor AIDS Counc,,,,1997
11367434,Update Natl Minor AIDS Counc,,,,1997
11362457,Update Natl Minor AIDS Counc,,,,1995
29617093,S C Nurse (1994),,,,2017
29617093,S C Nurse (1994),,,,2017
22616537,S C Nurse (1994),,,,2012
11365727,NIAID AIDS Agenda,,,,1998
11365727,NIAID AIDS Agenda,,,,1998
11363808,NIAID AIDS Agenda,,,,1996
11365880,Common Factor,,,,1998
11365880,Common Factor,,,,1998
11362337,Common Factor,,,,1995
11366377,Crit Path AIDS Proj,,,,1998
11366377,Crit Path AIDS Proj,,,,1998
11364441,Crit Path AIDS Proj,,,,1997
1337476,Rocz Akad Med Bialymst (1989),,,,1992
1337476,Rocz Akad Med Bialymst (1989),,,,1992
2979011,Rocz Akad Med Bialymst (1989),,,,1988
11364216,PI Perspect,,,,1997
11364216,PI Perspect,,,,1997
11363901,PI Perspect,,,,1996
19274775,AIDS Clin Care,,,,2008
19274775,AIDS Clin Care,,,,2008
19271265,AIDS Clin Care,,,,2008
18411488,AIDS Treat News,,,,2007
18411488,AIDS Treat News,,,,2007
16276604,AIDS Treat News,,,,2005
11361455,AIDS Patient Care,,,,1995
11361455,AIDS Patient Care,,,,1995
11361425,AIDS Patient Care,,,,1995
27372985,AIDS Policy Law,,,,2016
27372985,AIDS Policy Law,,,,2016
25151682,AIDS Policy Law,,,,2014
22164522,AIDS Alert,,,,2011
22164522,AIDS Alert,,,,2011
27024027,AIDS Alert,,,,2011
7044678,Crit Rev Bioeng,,,,1981
7044678,Crit Rev Bioeng,,,,1981
7044677,Crit Rev Bioeng,,,,1981
3854947,Zambia Nurse,,,,1985
3854947,Zambia Nurse,,,,1985
3854943,Zambia Nurse,,,,1985
18122754,AAUP Bull,,,,1948
18122754,AAUP Bull,,,,1948
20261747,AAUP Bull,,,,1947
11631953,Educ Rec,,,,1974
11631953,Educ Rec,,,,1974
11631953,Educ Rec,,,,1974
11632240,J Bus,10.1086/296011,https://www.jstor.org/stable/2352280,JSTOR,1978
11632240,J Bus,10.1086/296011,https://www.jstor.org/stable/2352280,JSTOR,1978
11632240,J Bus,10.1086/296011,https://www.jstor.org/stable/2352280,JSTOR,1978
14375848,Acta Morphol Acad Sci Hung Suppl,,,,1954
14375848,Acta Morphol Acad Sci Hung Suppl,,,,1954
14375847,Acta Morphol Acad Sci Hung Suppl,,,,1954
37075070,J Econ Lit,10.1257/jel.20201482,https://pubs.aeaweb.org/doi/10.1257/jel.20201482,Unknown,2022
37075070,J Econ Lit,10.1257/jel.20201482,https://pubs.aeaweb.org/doi/10.1257/jel.20201482,Unknown,2022
37075070,J Econ Lit,10.1257/jel.20201482,https://pubs.aeaweb.org/doi/10.1257/jel.20201482,Unknown,2022
38916050,Z Naturforsch C,10.1515/znc-2024-0083,https://www.degruyter.com/document/doi/10.1515/znc-2024-0083/html,Unknown,2024
38916050,Z Naturforsch C,10.1515/znc-2024-0083,https://www.degruyter.com/document/doi/10.1515/znc-2024-0083/html,Unknown,2024
37748096,Z Naturforsch C,10.1515/znc-2023-0028,https://www.degruyter.com/document/doi/10.1515/znc-2023-0028/html,Unknown,2023
4843857,Chirurgia (1951),,,,1974
4843857,Chirurgia (1951),,,,1974
4843851,Chirurgia (1951),,,,1974
1203420,Biol Med (Paris),,,,1975
1203420,Biol Med (Paris),,,,1975
4244497,Biol Med (Paris),,,,1970
18411477,GMHC Treat Issues,,,,2007
18411477,GMHC Treat Issues,,,,2007
17228447,GMHC Treat Issues,,,,2006
1840175,Parodontologie,,,,1991
1840175,Parodontologie,,,,1991
1854924,Parodontologie,,,,1991
7472094,Clin Exp Hypertens (1978),10.3109/10641968109037170,https://www.tandfonline.com/doi/full/10.3109/10641968109037170,Taylor & Francis,1981
7472094,Clin Exp Hypertens (1978),10.3109/10641968109037170,https://www.tandfonline.com/doi/full/10.3109/10641968109037170,Taylor & Francis,1981
6251998,Clin Exp Hypertens (1978),10.3109/10641968009046428,https://www.tandfonline.com/doi/full/10.3109/10641968009046428,Taylor & Francis,1980
14275617,G Ital Dermatol,,,,1964
14275617,G Ital Dermatol,,,,1964
14018389,G Ital Dermatol,,,,1962
17489124,Res Initiat Treat Action,,,,2007
17489124,Res Initiat Treat Action,,,,2007
15828096,Res Initiat Treat Action,,,,2004
11366101,Posit Dir News,,,,1999
11366101,Posit Dir News,,,,1999
11365550,Posit Dir News,,,,1998
21280375,Curr Opin Mol Ther,,,,2010
21280375,Curr Opin Mol Ther,,,,2010
20677094,Curr Opin Mol Ther,,,,2010
38873806,Neurorehabil Neural Repair,10.1177/15459683241260724,https://journals.sagepub.com/doi/10.1177/15459683241260724,SAGE Publications,2024
38873806,Neurorehabil Neural Repair,10.1177/15459683241260724,https://journals.sagepub.com/doi/10.1177/15459683241260724,SAGE Publications,2024
38339993,Neurorehabil Neural Repair,10.1177/15459683241230030,https://journals.sagepub.com/doi/10.1177/15459683241230030,SAGE Publications,2024
12765147,Fac Notes (New Orleans La),,,,1997
12765147,Fac Notes (New Orleans La),,,,1997
11365836,Fac Notes (New Orleans La),,,,1998
16388539,Surviv News (Atlanta Ga),,,,2005
16388539,Surviv News (Atlanta Ga),,,,2005
15218860,Surviv News (Atlanta Ga),,,,2004
12361095,Rev Immunogenet,,,,2000
12361095,Rev Immunogenet,,,,2000
11324693,Rev Immunogenet,,,,2000
38884958,Pharmacogenomics,10.1080/14622416.2024.2355862,https://www.tandfonline.com/doi/full/10.1080/14622416.2024.2355862,Taylor & Francis,2024
38884958,Pharmacogenomics,10.1080/14622416.2024.2355862,https://www.tandfonline.com/doi/full/10.1080/14622416.2024.2355862,Taylor & Francis,2024
37610885,Pharmacogenomics,10.2217/pgs-2023-0103,https://www.tandfonline.com/doi/full/10.2217/pgs-2023-0103,Taylor & Francis,2023
21105486,Curr Opin Drug Discov Devel,,,,2010
21105486,Curr Opin Drug Discov Devel,,,,2010
19562646,Curr Opin Drug Discov Devel,,,,2009
11366557,Posit Health News,,,,1998
11366557,Posit Health News,,,,1998
11366554,Posit Health News,,,,1998
38903027,J Environ Sci Health A Tox Hazard Subst Environ Eng,10.1080/10934529.2024.2369432,https://www.tandfonline.com/doi/full/10.1080/10934529.2024.2369432,Taylor & Francis,2024
38903027,J Environ Sci Health A Tox Hazard Subst Environ Eng,10.1080/10934529.2024.2369432,https://www.tandfonline.com/doi/full/10.1080/10934529.2024.2369432,Taylor & Francis,2024
37128809,J Environ Sci Health A Tox Hazard Subst Environ Eng,10.1080/10934529.2023.2206772,https://www.tandfonline.com/doi/full/10.1080/10934529.2023.2206772,Taylor & Francis,2023
17882788,Hopkins HIV Rep,,,,2007
17882788,Hopkins HIV Rep,,,,2007
17569170,Hopkins HIV Rep,,,,2007
11951438,J Craniomaxillofac Trauma,,,,1998
11951438,J Craniomaxillofac Trauma,,,,1998
11951266,J Craniomaxillofac Trauma,,,,1999
25929006,Pac Health Dialog,,,,2014
25929006,Pac Health Dialog,,,,2014
22675815,Pac Health Dialog,,,,2011
12400481,WORLD,,,,2002
12400481,WORLD,,,,2002
11366755,WORLD,,,,1999
38908020,Eur J Public Health,10.1093/eurpub/ckae099,https://academic.oup.com/crawlprevention/governor?content=%2feurpub%2fadvance-article%2fdoi%2f10.1093%2feurpub%2fckae099%2f7697456,Oxford University Press,2024
38908020,Eur J Public Health,10.1093/eurpub/ckae099,https://academic.oup.com/crawlprevention/governor?content=%2feurpub%2fadvance-article%2fdoi%2f10.1093%2feurpub%2fckae099%2f7697456,Oxford University Press,2024
38573190,Eur J Public Health,10.1093/eurpub/ckae070,https://academic.oup.com/crawlprevention/governor?content=%2feurpub%2fadvance-article%2fdoi%2f10.1093%2feurpub%2fckae070%2f7640592,Oxford University Press,2024
15527028,Indian J Environ Health,,,,2003
15527028,Indian J Environ Health,,,,2003
15527026,Indian J Environ Health,,,,2003
11365426,Treat Rev,,,,1998
11365426,Treat Rev,,,,1998
11362294,Treat Rev,,,,1995
30699481,Refuat Hapeh Vehashinayim (1993),,,,2017
30699481,Refuat Hapeh Vehashinayim (1993),,,,2017
25219102,Refuat Hapeh Vehashinayim (1993),,,,2014
25211990,Dent Assist,,,,2014
25211990,Dent Assist,,,,2014
23858696,Dent Assist,,,,2013
16050392,Reflect Nurs Leadersh,,,,2005
16050392,Reflect Nurs Leadersh,,,,2005
15449802,Reflect Nurs Leadersh,,,,2004
38913451,Int J Toxicol,10.1177/10915818241260276,https://journals.sagepub.com/doi/10.1177/10915818241260276,SAGE Publications,2024
38913451,Int J Toxicol,10.1177/10915818241260276,https://journals.sagepub.com/doi/10.1177/10915818241260276,SAGE Publications,2024
37978581,Int J Toxicol,10.1177/10915818231208647,https://journals.sagepub.com/doi/10.1177/10915818231208647,SAGE Publications,2023
38916590,Expert Opin Pharmacother,10.1080/14656566.2024.2373354,https://www.tandfonline.com/doi/full/10.1080/14656566.2024.2373354,Taylor & Francis,2024
