PMID,Journal,doi,doi_url,publisher_guess,year
38094997,Asia,10.1016/j.jacasi.2023.06.008,https://linkinghub.elsevier.com/retrieve/pii/S2772374723001850,ScienceDirect,2023
35601079,Asia Pac Viewp,10.1111/apv.12340,https://onlinelibrary.wiley.com/doi/10.1111/apv.12340,Wiley,2022
35601079,Asia Pac Viewp,10.1111/apv.12340,https://onlinelibrary.wiley.com/doi/10.1111/apv.12340,Wiley,2022
19170258,Asia Pac Viewp,10.1111/1467-8373.00145,https://onlinelibrary.wiley.com/doi/10.1111/1467-8373.00145,Wiley,2001
12258379,Asia Mag,,,,1975
12258379,Asia Mag,,,,1975
12258379,Asia Mag,,,,1975
12346834,Asia Pac Obs,,,,1994
12346834,Asia Pac Obs,,,,1994
12346834,Asia Pac Obs,,,,1994
12276694,Program Q Asia Found,,,,1973
12276694,Program Q Asia Found,,,,1973
12276694,Program Q Asia Found,,,,1973
12339862,Asian J Econ,,,,1982
12339862,Asian J Econ,,,,1982
12339862,Asian J Econ,,,,1982
12287168,Asian J Econ Soc Stud,,,,1991
12287168,Asian J Econ Soc Stud,,,,1991
12287168,Asian J Econ Soc Stud,,,,1991
12266550,Centerviews,,,,1984
12266550,Centerviews,,,,1984
12266550,Centerviews,,,,1984
12285948,Cent Asia Monit,,,,1992
12285948,Cent Asia Monit,,,,1992
12285948,Cent Asia Monit,,,,1992
12278379,Asian Stud,,,,1970
12278379,Asian Stud,,,,1970
12278379,Asian Stud,,,,1970
12310258,Monogr Corp Cent Reg Poblac,,,,1979
12310258,Monogr Corp Cent Reg Poblac,,,,1979
12310258,Monogr Corp Cent Reg Poblac,,,,1979
12284705,Atoll Res Bull,10.5479/si.00775630.340.1,https://repository.si.edu/handle/10088/5888,Unknown,1990
12284705,Atoll Res Bull,10.5479/si.00775630.340.1,https://repository.si.edu/handle/10088/5888,Unknown,1990
12284705,Atoll Res Bull,10.5479/si.00775630.340.1,https://repository.si.edu/handle/10088/5888,Unknown,1990
12343478,Aussenwirtschaft,,,,1990
12343478,Aussenwirtschaft,,,,1990
12343478,Aussenwirtschaft,,,,1990
12265119,Aust Bull Labour,,,,1981
12265119,Aust Bull Labour,,,,1981
12265119,Aust Bull Labour,,,,1981
34899036,Aust J Agric Resour Econ,10.1111/1467-8489.12449,https://onlinelibrary.wiley.com/doi/10.1111/1467-8489.12449,Wiley,2021
34899036,Aust J Agric Resour Econ,10.1111/1467-8489.12449,https://onlinelibrary.wiley.com/doi/10.1111/1467-8489.12449,Wiley,2021
34413698,Aust J Agric Resour Econ,10.1111/1467-8489.12433,https://onlinelibrary.wiley.com/doi/10.1111/1467-8489.12433,Wiley,2021
12283583,Aust J Chin Aff,,,,1990
12283583,Aust J Chin Aff,,,,1990
12283583,Aust J Chin Aff,,,,1990
12285684,Aust J Geod Photogramm Surv,,,,1990
12285684,Aust J Geod Photogramm Surv,,,,1990
12285684,Aust J Geod Photogramm Surv,,,,1990
12266402,Aust Soc,,,,1984
12266402,Aust Soc,,,,1984
12266402,Aust Soc,,,,1984
12311377,AWR Bull,,,,1977
12311377,AWR Bull,,,,1977
12263714,AWR Bull,,,,1977
12233488,CDE Work Pap,,,,1990
12233488,CDE Work Pap,,,,1990
12233488,CDE Work Pap,,,,1990
12347608,Backgrounder,,,,1995
12347608,Backgrounder,,,,1995
12347608,Backgrounder,,,,1995
12281575,CEDPA World Wide,,,,1988
12281575,CEDPA World Wide,,,,1988
12281575,CEDPA World Wide,,,,1988
12295237,Bangkok Post,,,,1999
12295237,Bangkok Post,,,,1999
12295237,Bangkok Post,,,,1999
12311191,Banque,,,,1978
12311191,Banque,,,,1978
12311191,Banque,,,,1978
12288332,Cent Issues Anthropol,10.1525/cia.1992.10.1.8,https://anthrosource.onlinelibrary.wiley.com/doi/10.1525/cia.1992.10.1.8,Wiley,1992
12288332,Cent Issues Anthropol,10.1525/cia.1992.10.1.8,https://anthrosource.onlinelibrary.wiley.com/doi/10.1525/cia.1992.10.1.8,Wiley,1992
12288332,Cent Issues Anthropol,10.1525/cia.1992.10.1.8,https://anthrosource.onlinelibrary.wiley.com/doi/10.1525/cia.1992.10.1.8,Wiley,1992
12340727,Statist Efterret,,,,1985
12340727,Statist Efterret,,,,1985
12340727,Statist Efterret,,,,1985
12321713,China Law Pract,,,,1992
12321713,China Law Pract,,,,1992
12348701,China Law Pract,,,,1992
38481469,Behaviormetrika,10.1007/s41237-023-00193-3,https://link.springer.com/article/10.1007/s41237-023-00193-3,Springer,2023
38481469,Behaviormetrika,10.1007/s41237-023-00193-3,https://link.springer.com/article/10.1007/s41237-023-00193-3,Springer,2023
36694863,Behaviormetrika,10.1007/s41237-022-00192-w,https://link.springer.com/article/10.1007/s41237-022-00192-w,Springer,2023
12263829,Benelux,,,,1978
12263829,Benelux,,,,1978
12263829,Benelux,,,,1978
12315108,Berl Geogr Stud,,,,1986
12315108,Berl Geogr Stud,,,,1986
12315108,Berl Geogr Stud,,,,1986
12285817,Chang Men,,,,1992
12285817,Chang Men,,,,1992
12285817,Chang Men,,,,1992
12267191,Beyond Relief,,,,1985
12267191,Beyond Relief,,,,1985
12267191,Beyond Relief,,,,1985
12263672,Bijdr Geschied,,,,1978
12263672,Bijdr Geschied,,,,1978
12263672,Bijdr Geschied,,,,1978
37363646,Biologia,10.1007/s11756-023-01351-4,https://link.springer.com/article/10.1007/s11756-023-01351-4,Springer,2023
37363646,Biologia,10.1007/s11756-023-01351-4,https://link.springer.com/article/10.1007/s11756-023-01351-4,Springer,2023
35283489,Biologia,10.1007/s11756-021-00966-9,https://link.springer.com/article/10.1007/s11756-021-00966-9,Springer,2022
12336883,Chem Can,,,,1967
12336883,Chem Can,,,,1967
12336883,Chem Can,,,,1967
12348673,Chic Pol Rev,,,,1998
12348673,Chic Pol Rev,,,,1998
12348673,Chic Pol Rev,,,,1998
12262803,Chnia Geogr,,,,1977
12262803,Chnia Geogr,,,,1977
12262803,Chnia Geogr,,,,1977
12280902,Bloomsbury Geogr,,,,1985
12280902,Bloomsbury Geogr,,,,1985
12280902,Bloomsbury Geogr,,,,1985
12279345,Zu Guo,,,,1971
12279345,Zu Guo,,,,1971
12279345,Zu Guo,,,,1971
12264949,Jian Kang Bao,,,,1983
12264949,Jian Kang Bao,,,,1983
12264949,Jian Kang Bao,,,,1983
37502739,Bull Methodol Sociol,10.1177/0759106318761562,https://journals.sagepub.com/doi/10.1177/0759106318761562,SAGE Publications,2018
37502739,Bull Methodol Sociol,10.1177/0759106318761562,https://journals.sagepub.com/doi/10.1177/0759106318761562,SAGE Publications,2018
24163498,Bull Methodol Sociol,10.1177/0759106312465554,https://journals.sagepub.com/doi/10.1177/0759106312465554,SAGE Publications,2013
12315303,Boardr Rep,,,,1986
12315303,Boardr Rep,,,,1986
12315303,Boardr Rep,,,,1986
12229610,Body Forum,,,,1977
12229610,Body Forum,,,,1977
12229610,Body Forum,,,,1977
12284148,Bol Inf Socio Econ,,,,1989
12284148,Bol Inf Socio Econ,,,,1989
12284148,Bol Inf Socio Econ,,,,1989
12341405,Bol Popul Emprego Renda Nordeste,,,,1985
12341405,Bol Popul Emprego Renda Nordeste,,,,1985
12265978,Bol Popul Emprego Renda Nordeste,,,,1983
12337981,Bol R Soc Esp Hist Nat Secc Biol,,,,1977
12337981,Bol R Soc Esp Hist Nat Secc Biol,,,,1977
12337981,Bol R Soc Esp Hist Nat Secc Biol,,,,1977
12146211,Bol Poblac,,,,1968
12146211,Bol Poblac,,,,1968
12146211,Bol Poblac,,,,1968
12264385,Bol Indic Coyunt,,,,1979
12264385,Bol Indic Coyunt,,,,1979
12264385,Bol Indic Coyunt,,,,1979
12338934,China Newsl,,,,1981
12338934,China Newsl,,,,1981
12338934,China Newsl,,,,1981
12317843,Bol Mex Derecho Comp,,,,1991
12317843,Bol Mex Derecho Comp,,,,1991
12317843,Bol Mex Derecho Comp,,,,1991
12268829,Bol Socioecon,,,,1985
12268829,Bol Socioecon,,,,1985
12268829,Bol Socioecon,,,,1985
12311267,Guo Li Taiwan Shi Fan Da Xue Di li Yan Jiu Suo Di Li Yan Jiu Bao Gaob,,,,1979
12311267,Guo Li Taiwan Shi Fan Da Xue Di li Yan Jiu Suo Di Li Yan Jiu Bao Gaob,,,,1979
12311267,Guo Li Taiwan Shi Fan Da Xue Di li Yan Jiu Suo Di Li Yan Jiu Bao Gaob,,,,1979
37260454,Chin Geogr Sci,10.1007/s11769-023-1347-z,https://link.springer.com/article/10.1007/s11769-023-1347-z,Springer,2023
37260454,Chin Geogr Sci,10.1007/s11769-023-1347-z,https://link.springer.com/article/10.1007/s11769-023-1347-z,Springer,2023
36686200,Chin Geogr Sci,10.1007/s11769-023-1333-5,https://link.springer.com/article/10.1007/s11769-023-1333-5,Springer,2023
29861498,Boletin,,,,2017
29861498,Boletin,,,,2017
29172372,Boletin,,,,2016
12319267,Brandeis Rev,,,,1995
12319267,Brandeis Rev,,,,1995
12319267,Brandeis Rev,,,,1995
12310796,Braz Econ Stud,,,,1976
12310796,Braz Econ Stud,,,,1976
12310796,Braz Econ Stud,,,,1976
12292754,Chin Environ Dev,,,,1996
12292754,Chin Environ Dev,,,,1996
12292754,Chin Environ Dev,,,,1996
33041392,Br J Sociol Educ,10.1080/01425692.2019.1646115,https://www.tandfonline.com/doi/full/10.1080/01425692.2019.1646115,Taylor & Francis,2019
33041392,Br J Sociol Educ,10.1080/01425692.2019.1646115,https://www.tandfonline.com/doi/full/10.1080/01425692.2019.1646115,Taylor & Francis,2019
33041392,Br J Sociol Educ,10.1080/01425692.2019.1646115,https://www.tandfonline.com/doi/full/10.1080/01425692.2019.1646115,Taylor & Francis,2019
12347147,Br Rev Econ Issues,,,,1995
12347147,Br Rev Econ Issues,,,,1995
12347147,Br Rev Econ Issues,,,,1995
12290751,Broward Rev,,,,1989
12290751,Broward Rev,,,,1989
12290751,Broward Rev,,,,1989
12339031,Chron Actual SEDEIS,,,,1981
12339031,Chron Actual SEDEIS,,,,1981
12279063,Chron Actual SEDEIS,,,,1976
12319401,City J,,,,1994
12319401,City J,,,,1994
12319401,City J,,,,1994
38699083,Cityscape,,,,2023
38699083,Cityscape,,,,2023
33889226,Cityscape,,,,2019
12340248,Built Environ,,,,1982
12340248,Built Environ,,,,1982
12340248,Built Environ,,,,1982
19170263,Bull Hist Polit,,,,2001
19170263,Bull Hist Polit,,,,2001
19170262,Bull Hist Polit,,,,2001
12263648,Bull Econ Soc Maroc,,,,1977
12263648,Bull Econ Soc Maroc,,,,1977
12263648,Bull Econ Soc Maroc,,,,1977
12321430,Bull Francoph Afr,,,,1995
12321430,Bull Francoph Afr,,,,1995
12321430,Bull Francoph Afr,,,,1995
12338473,Bull Am Schools Orient Res,,,,1979
12338473,Bull Am Schools Orient Res,,,,1979
12338473,Bull Am Schools Orient Res,,,,1979
12336631,Bull Clevel Med Libr,,,,1972
12336631,Bull Clevel Med Libr,,,,1972
12336631,Bull Clevel Med Libr,,,,1972
12340143,Kao Ku Jen Lei Hsueh Kan,,,,1981
12340143,Kao Ku Jen Lei Hsueh Kan,,,,1981
12340143,Kao Ku Jen Lei Hsueh Kan,,,,1981
36204115,Coast Manage,10.1080/08920753.2021.1947131,https://www.tandfonline.com/doi/full/10.1080/08920753.2021.1947131,Taylor & Francis,2021
36204115,Coast Manage,10.1080/08920753.2021.1947131,https://www.tandfonline.com/doi/full/10.1080/08920753.2021.1947131,Taylor & Francis,2021
31595103,Coast Manage,10.1080/08920753.2019.1641039,https://www.tandfonline.com/doi/full/10.1080/08920753.2019.1641039,Taylor & Francis,2019
12310785,Bull Ghana Geogr Assoc,,,,1975
12310785,Bull Ghana Geogr Assoc,,,,1975
12310785,Bull Ghana Geogr Assoc,,,,1975
12310533,Bull Int Comm Urgent Anthropol Ethnol Res,,,,1977
12310533,Bull Int Comm Urgent Anthropol Ethnol Res,,,,1977
12310533,Bull Int Comm Urgent Anthropol Ethnol Res,,,,1977
12285386,Coexistence,,,,1991
12285386,Coexistence,,,,1991
12285386,Coexistence,,,,1991
16281330,Columbia J Gend Law,,,,2003
16281330,Columbia J Gend Law,,,,2003
16184655,Columbia J Gend Law,,,,1997
12283332,Bull Soc Univ Cartogr,,,,1988
12283332,Bull Soc Univ Cartogr,,,,1988
12283332,Bull Soc Univ Cartogr,,,,1988
12295375,Bur Justice Stat Spec Rep,,,,1997
12295375,Bur Justice Stat Spec Rep,,,,1997
12295375,Bur Justice Stat Spec Rep,,,,1997
12280613,Bus Econ Rev,,,,1987
12280613,Bus Econ Rev,,,,1987
12280613,Bus Econ Rev,,,,1987
12265616,BusinessIndia,,,,1979
12265616,BusinessIndia,,,,1979
12265616,BusinessIndia,,,,1979
12295079,Communist Post-Communist Stud,10.1016/s0967-067x(97)00011-1,https://online.ucpress.edu/cpcs/article/30/3/321/412/Documented-Homicides-and-Excess-Deaths-New,Unknown,1997
12295079,Communist Post-Communist Stud,10.1016/s0967-067x(97)00011-1,https://online.ucpress.edu/cpcs/article/30/3/321/412/Documented-Homicides-and-Excess-Deaths-New,Unknown,1997
19170273,Communist Post-Communist Stud,10.1016/s0967-067x(01)00004-6,https://online.ucpress.edu/cpcs/article/34/2/241/462/The-operation-failed-but-the-patient-survived,Unknown,2001
12316990,Communist Econ,10.1080/14631379008427651,https://www.tandfonline.com/doi/full/10.1080/14631379008427651,Taylor & Francis,1990
12316990,Communist Econ,10.1080/14631379008427651,https://www.tandfonline.com/doi/full/10.1080/14631379008427651,Taylor & Francis,1990
12316990,Communist Econ,10.1080/14631379008427651,https://www.tandfonline.com/doi/full/10.1080/14631379008427651,Taylor & Francis,1990
12288887,Communist Econ Econ Transform,10.1080/14631379308427772,https://www.tandfonline.com/doi/full/10.1080/14631379308427772,Taylor & Francis,1993
12288887,Communist Econ Econ Transform,10.1080/14631379308427772,https://www.tandfonline.com/doi/full/10.1080/14631379308427772,Taylor & Francis,1993
12288887,Communist Econ Econ Transform,10.1080/14631379308427772,https://www.tandfonline.com/doi/full/10.1080/14631379308427772,Taylor & Francis,1993
12263428,Communio,,,,1977
12263428,Communio,,,,1977
12263428,Communio,,,,1977
38222470,Comput Math Appl,10.1016/j.camwa.2022.12.009,https://linkinghub.elsevier.com/retrieve/pii/S0898122122005107,ScienceDirect,2023
38222470,Comput Math Appl,10.1016/j.camwa.2022.12.009,https://linkinghub.elsevier.com/retrieve/pii/S0898122122005107,ScienceDirect,2023
34113061,Comput Math Appl,10.1016/j.camwa.2021.04.005,https://linkinghub.elsevier.com/retrieve/pii/S0898122121001371,ScienceDirect,2021
12311373,Cah Afr Adm Publique,,,,1977
12311373,Cah Afr Adm Publique,,,,1977
12311373,Cah Afr Adm Publique,,,,1977
