PMID,Journal,doi,doi_url,publisher_guess,year
11658295,Dialect Hum,10.5840/dialecticshumanism19774345,https://www.pdcnet.org/dialecticshumanism/content/dialecticshumanism_1977_0004_0003_0119_0125,Unknown,1977
11656524,J Corp Law,,,,1994
11656524,J Corp Law,,,,1994
11656524,J Corp Law,,,,1994
16514753,Seton Hall Legis J,,,,1998
16514753,Seton Hall Legis J,,,,1998
11653079,Seton Hall Legis J,,,,1992
11654884,Am Bar Found Res J,,,,1981
11654884,Am Bar Found Res J,,,,1981
11663314,Am Bar Found Res J,,,,1979
16596753,J Legal Educ,,,,1997
16596753,J Legal Educ,,,,1997
11650969,J Legal Educ,,,,1988
15744895,Judicature,,,,2003
15744895,Judicature,,,,2003
11656071,Judicature,,,,1990
11652769,Army Lawyer,,,,1993
11652769,Army Lawyer,,,,1993
11652769,Army Lawyer,,,,1993
16127843,Listening,,,,1987
16127843,Listening,,,,1987
11649743,Listening,,,,1983
11655977,Contemp Crisis,10.1007/BF00728873,https://link.springer.com/article/10.1007/BF00728873,Springer,1989
11655977,Contemp Crisis,10.1007/BF00728873,https://link.springer.com/article/10.1007/BF00728873,Springer,1989
11655977,Contemp Crisis,10.1007/BF00728873,https://link.springer.com/article/10.1007/BF00728873,Springer,1989
11658297,Mademoiselle,,,,1977
11658297,Mademoiselle,,,,1977
11658297,Mademoiselle,,,,1977
11661960,Maxwell Rev,,,,1974
11661960,Maxwell Rev,,,,1974
11661960,Maxwell Rev,,,,1974
11656273,Const Comment,,,,1993
11656273,Const Comment,,,,1993
11656273,Const Comment,,,,1993
16523592,Fordham Int Law J,,,,2000
16523592,Fordham Int Law J,,,,2000
11657449,Fordham Int Law J,,,,1995
11649874,J Mo Bar,,,,1986
11649874,J Mo Bar,,,,1986
11649874,J Mo Bar,,,,1986
16127859,Mod Churchm,10.3828/mc.29.3.7,https://www.liverpooluniversitypress.co.uk/doi/10.3828/MC.29.3.7,Unknown,1987
16127859,Mod Churchm,10.3828/mc.29.3.7,https://www.liverpooluniversitypress.co.uk/doi/10.3828/MC.29.3.7,Unknown,1987
16127859,Mod Churchm,10.3828/mc.29.3.7,https://www.liverpooluniversitypress.co.uk/doi/10.3828/MC.29.3.7,Unknown,1987
11655432,Natl Cathol Report,,,,1980
11655432,Natl Cathol Report,,,,1980
11655432,Natl Cathol Report,,,,1980
11663626,Natl Jew Mon,,,,1974
11663626,Natl Jew Mon,,,,1974
11663626,Natl Jew Mon,,,,1974
11651339,Tor J Theol,10.3138/tjt.6.1.44,https://utpjournals.press/doi/10.3138/tjt.6.1.44,Unknown,1990
11651339,Tor J Theol,10.3138/tjt.6.1.44,https://utpjournals.press/doi/10.3138/tjt.6.1.44,Unknown,1990
11651338,Tor J Theol,10.3138/tjt.6.1.27,https://utpjournals.press/doi/10.3138/tjt.6.1.27,Unknown,1990
11656050,Can Fam Law Q,,,,1990
11656050,Can Fam Law Q,,,,1990
11659378,Can Fam Law Q,,,,1988
11662309,New Guard,,,,1976
11662309,New Guard,,,,1976
11662309,New Guard,,,,1976
16493840,Santa Clara Comput High Technol Law J,,,,2004
16493840,Santa Clara Comput High Technol Law J,,,,2004
16514752,Santa Clara Comput High Technol Law J,,,,1994
11662316,New Lead,,,,1976
11662316,New Lead,,,,1976
11662316,New Lead,,,,1976
11663474,N Y Law Forum,,,,1974
11663474,N Y Law Forum,,,,1974
16602212,N Y Law Forum,,,,1971
14628784,Georget Immgr Law J,,,,1998
14628784,Georget Immgr Law J,,,,1998
14628784,Georget Immgr Law J,,,,1998
11653576,N Y Law J,,,,1984
11653576,N Y Law J,,,,1984
11653576,N Y Law J,,,,1984
11651662,North Am Rev,,,,1978
11651662,North Am Rev,,,,1978
11651662,North Am Rev,,,,1978
35321054,Nous,10.1111/nous.12351,https://onlinelibrary.wiley.com/doi/10.1111/nous.12351,Wiley,2022
35321054,Nous,10.1111/nous.12351,https://onlinelibrary.wiley.com/doi/10.1111/nous.12351,Wiley,2022
11656042,Nous,,,,1989
17153245,Am J Fam Law,,,,2005
17153245,Am J Fam Law,,,,2005
11652023,Am J Fam Law,,,,1990
12449934,Parliam Aff,10.1093/parlij/54.3.475,https://academic.oup.com/crawlprevention/governor?content=%2fpa%2farticle-lookup%2fdoi%2f10.1093%2fparlij%2f54.3.475,Oxford University Press,2001
12449934,Parliam Aff,10.1093/parlij/54.3.475,https://academic.oup.com/crawlprevention/governor?content=%2fpa%2farticle-lookup%2fdoi%2f10.1093%2fparlij%2f54.3.475,Oxford University Press,2001
11653872,Parliam Aff,,,,1988
11650262,Natl Jew Law Rev,,,,1989
11650262,Natl Jew Law Rev,,,,1989
11650262,Natl Jew Law Rev,,,,1989
11660248,Nichibunken Newsl,,,,1994
11660248,Nichibunken Newsl,,,,1994
11660447,Nichibunken Newsl,,,,1993
12455554,Natl Forum,,,,1999
12455554,Natl Forum,,,,1999
11661867,Natl Forum,,,,1978
15295856,Philos Forum,10.1111/0031-806x.t01-1-00005,https://onlinelibrary.wiley.com/doi/10.1111/0031-806X.t01-1-00005,Wiley,1999
15295856,Philos Forum,10.1111/0031-806x.t01-1-00005,https://onlinelibrary.wiley.com/doi/10.1111/0031-806X.t01-1-00005,Wiley,1999
15295856,Philos Forum,10.1111/0031-806x.t01-1-00005,https://onlinelibrary.wiley.com/doi/10.1111/0031-806X.t01-1-00005,Wiley,1999
16602214,Ratio Juris,10.1111/j.1467-9337.2004.00275.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-9337.2004.00275.x,Wiley,2004
16602214,Ratio Juris,10.1111/j.1467-9337.2004.00275.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-9337.2004.00275.x,Wiley,2004
11652598,Ratio Juris,10.1111/j.1467-9337.1991.tb00090.x,https://onlinelibrary.wiley.com/doi/10.1111/j.1467-9337.1991.tb00090.x,Wiley,1991
15156879,Philos East West,10.1353/pew.2002.0013,https://muse.jhu.edu/article/26595,Unknown,2002
15156879,Philos East West,10.1353/pew.2002.0013,https://muse.jhu.edu/article/26595,Unknown,2002
11660037,Philos East West,,,,1990
11657447,Bioeth Res Notes,,,,1998
11657447,Bioeth Res Notes,,,,1998
11651576,Bioeth Res Notes,,,,1992
11662527,Philos Forum (1968),10.1080/02604027.1977.9971895,https://www.tandfonline.com/doi/full/10.1080/02604027.1977.9971895,Taylor & Francis,1977
11662527,Philos Forum (1968),10.1080/02604027.1977.9971895,https://www.tandfonline.com/doi/full/10.1080/02604027.1977.9971895,Taylor & Francis,1977
11662527,Philos Forum (1968),10.1080/02604027.1977.9971895,https://www.tandfonline.com/doi/full/10.1080/02604027.1977.9971895,Taylor & Francis,1977
16596765,Yale J Law Fem,,,,1998
16596765,Yale J Law Fem,,,,1998
11656226,Yale J Law Fem,,,,1991
36818492,Crim Law Forum,10.1007/s10609-022-09450-8,https://link.springer.com/article/10.1007/s10609-022-09450-8,Springer,2023
36818492,Crim Law Forum,10.1007/s10609-022-09450-8,https://link.springer.com/article/10.1007/s10609-022-09450-8,Springer,2023
36818492,Crim Law Forum,10.1007/s10609-022-09450-8,https://link.springer.com/article/10.1007/s10609-022-09450-8,Springer,2023
35937568,Polit Q,10.1111/1467-923X.13151,https://onlinelibrary.wiley.com/doi/10.1111/1467-923X.13151,Wiley,2022
35937568,Polit Q,10.1111/1467-923X.13151,https://onlinelibrary.wiley.com/doi/10.1111/1467-923X.13151,Wiley,2022
32836409,Polit Q,10.1111/1467-923X.12862,https://onlinelibrary.wiley.com/doi/10.1111/1467-923X.12862,Wiley,2020
11657887,Const Law J,,,,1996
11657887,Const Law J,,,,1996
11657887,Const Law J,,,,1996
15568247,Wis Womens Law J,,,,2003
15568247,Wis Womens Law J,,,,2003
15568247,Wis Womens Law J,,,,2003
12784813,Food Drug Cosmet Med Device Law Dig,,,,1999
12784813,Food Drug Cosmet Med Device Law Dig,,,,1999
11658087,Food Drug Cosmet Med Device Law Dig,,,,1996
11655203,Polity,,,,1995
11655203,Polity,,,,1995
11655203,Polity,,,,1995
16596758,Mich J Gend Law,,,,1998
16596758,Mich J Gend Law,,,,1998
12715806,Mich J Gend Law,,,,2000
11660576,Asbury Theol J,,,,1995
11660576,Asbury Theol J,,,,1995
11660035,Asbury Theol J,,,,1986
18496612,J Law Policy,,,,2005
18496612,J Law Policy,,,,2005
18496612,J Law Policy,,,,2005
15212036,J Pat Trademark Off Soc,,,,2003
15212036,J Pat Trademark Off Soc,,,,2003
12962088,J Pat Trademark Off Soc,,,,2000
16127866,Pope Speaks,,,,1991
16127866,Pope Speaks,,,,1991
16127866,Pope Speaks,,,,1991
11658625,Pop Gov,,,,1976
11658625,Pop Gov,,,,1976
11658625,Pop Gov,,,,1976
11664636,Pract Lawyer,,,,1976
11664636,Pract Lawyer,,,,1976
11664636,Pract Lawyer,,,,1976
16493843,South Calif Rev Law Womens Stud,,,,2003
16493843,South Calif Rev Law Womens Stud,,,,2003
16485362,South Calif Rev Law Womens Stud,,,,2001
11659684,Relig Educ,10.1080/0034408880830207,https://www.tandfonline.com/doi/abs/10.1080/0034408880830207,Taylor & Francis,1988
11659684,Relig Educ,10.1080/0034408880830207,https://www.tandfonline.com/doi/abs/10.1080/0034408880830207,Taylor & Francis,1988
11659684,Relig Educ,10.1080/0034408880830207,https://www.tandfonline.com/doi/abs/10.1080/0034408880830207,Taylor & Francis,1988
11660529,Univ Fla J Law Public Policy,,,,1996
11660529,Univ Fla J Law Public Policy,,,,1996
11660529,Univ Fla J Law Public Policy,,,,1996
11652515,Rev Relig,,,,1988
11652515,Rev Relig,,,,1988
11652515,Rev Relig,,,,1988
11656219,Rev Polit,10.1017/s0034670500018258,https://www.cambridge.org/core/journals/review-of-politics/article/abs/what-is-the-difference-between-a-person-and-a-human-being-within-the-law/FD53272C156BA121D164629DDF41D7AA,Cambridge University Press,1992
11656219,Rev Polit,10.1017/s0034670500018258,https://www.cambridge.org/core/journals/review-of-politics/article/abs/what-is-the-difference-between-a-person-and-a-human-being-within-the-law/FD53272C156BA121D164629DDF41D7AA,Cambridge University Press,1992
11656219,Rev Polit,10.1017/s0034670500018258,https://www.cambridge.org/core/journals/review-of-politics/article/abs/what-is-the-difference-between-a-person-and-a-human-being-within-the-law/FD53272C156BA121D164629DDF41D7AA,Cambridge University Press,1992
11649559,Roll Stone,,,,1983
11649559,Roll Stone,,,,1983
11649559,Roll Stone,,,,1983
11662763,J R Soc Arts,,,,1979
11662763,J R Soc Arts,,,,1979
11662763,J R Soc Arts,,,,1979
26778859,Sch Sci Math,10.1111/ssm.12125,https://onlinelibrary.wiley.com/doi/10.1111/ssm.12125,Wiley,2015
26778859,Sch Sci Math,10.1111/ssm.12125,https://onlinelibrary.wiley.com/doi/10.1111/ssm.12125,Wiley,2015
26726271,Sch Sci Math,10.1111/ssm.12129,https://onlinelibrary.wiley.com/doi/10.1111/ssm.12129,Wiley,2015
15233117,Boston Coll Third World Law J,,,,2001
15233117,Boston Coll Third World Law J,,,,2001
11652889,Boston Coll Third World Law J,,,,1994
16296567,Conn Probate Law J,,,,1995
16296567,Conn Probate Law J,,,,1995
11653117,Conn Probate Law J,,,,1992
16100821,Curr Theol Mission,,,,1988
16100821,Curr Theol Mission,,,,1988
11661263,Curr Theol Mission,,,,1974
15233133,GMU Law Rev,,,,2001
15233133,GMU Law Rev,,,,2001
11650452,GMU Law Rev,,,,1978
15732181,IDEA J Law Technol,,,,2002
15732181,IDEA J Law Technol,,,,2002
11660799,IDEA J Law Technol,,,,1996
11661017,Soc Justice Rev,,,,1973
11661017,Soc Justice Rev,,,,1973
11661017,Soc Justice Rev,,,,1973
11649469,South J Educ Res,,,,1977
11649469,South J Educ Res,,,,1977
11649469,South J Educ Res,,,,1977
11662188,Southwest J Philos,10.5840/swjphil19756237,https://www.pdcnet.org/swjphil/content/swjphil_1975_0006_0002_0123_0128,Unknown,1975
11662188,Southwest J Philos,10.5840/swjphil19756237,https://www.pdcnet.org/swjphil/content/swjphil_1975_0006_0002_0123_0128,Unknown,1975
11662188,Southwest J Philos,10.5840/swjphil19756237,https://www.pdcnet.org/swjphil/content/swjphil_1975_0006_0002_0123_0128,Unknown,1975
11662700,Springfielder,,,,1975
11662700,Springfielder,,,,1975
11662700,Springfielder,,,,1975
11664115,Texas Bar J,,,,1979
11664115,Texas Bar J,,,,1979
11664115,Texas Bar J,,,,1979
38515739,Theoria,10.1111/theo.12373,https://onlinelibrary.wiley.com/doi/10.1111/theo.12373,Wiley,2023
38515739,Theoria,10.1111/theo.12373,https://onlinelibrary.wiley.com/doi/10.1111/theo.12373,Wiley,2023
37064415,Theoria,10.1111/theo.12431,https://onlinelibrary.wiley.com/doi/10.1111/theo.12431,Wiley,2022
11662836,Todays Cathol Teach,,,,1978
11662836,Todays Cathol Teach,,,,1978
11662836,Todays Cathol Teach,,,,1978
11664677,Trial Lawyers Q,,,,1976
11664677,Trial Lawyers Q,,,,1976
11664677,Trial Lawyers Q,,,,1976
11663490,Triumph,,,,1974
11663490,Triumph,,,,1974
11663490,Triumph,,,,1974
11663286,St Lukes J Theol,,,,1977
11663286,St Lukes J Theol,,,,1977
11663286,St Lukes J Theol,,,,1977
16389679,Univ Chic Leg Forum,,,,2004
16389679,Univ Chic Leg Forum,,,,2004
11656040,Univ Chic Leg Forum,,,,1989
11663022,Univ Ghana Law J,,,,1973
11663022,Univ Ghana Law J,,,,1973
11663022,Univ Ghana Law J,,,,1973
11661240,Wis Acad Rev,,,,1975
11661240,Wis Acad Rev,,,,1975
11661239,Wis Acad Rev,,,,1975
11654704,Natl Univ Law Rev,,,,1992
11654704,Natl Univ Law Rev,,,,1992
11654704,Natl Univ Law Rev,,,,1992
11647321,USA Weekend,,,,1998
11647321,USA Weekend,,,,1998
11647321,USA Weekend,,,,1998
11665031,Advocacy Now,,,,1979
11665031,Advocacy Now,,,,1979
11665031,Advocacy Now,,,,1979
11647013,Albuq Tribune,,,,1993
11647013,Albuq Tribune,,,,1993
11647013,Albuq Tribune,,,,1993
11655510,TydsKr Rasse Aangel,,,,1977
11655510,TydsKr Rasse Aangel,,,,1977
11655510,TydsKr Rasse Aangel,,,,1977
11663547,Undergrad J Philos,,,,1973
11663547,Undergrad J Philos,,,,1973
11663547,Undergrad J Philos,,,,1973
11661354,Anticipation,,,,1976
11661354,Anticipation,,,,1976
11661354,Anticipation,,,,1976
11649535,United Evangelical Action,,,,1984
11649535,United Evangelical Action,,,,1984
11649535,United Evangelical Action,,,,1984
11663110,Weekend Mag,,,,1976
11663110,Weekend Mag,,,,1976
11663110,Weekend Mag,,,,1976
11664569,Willamette Law J,,,,1975
11664569,Willamette Law J,,,,1975
11664569,Willamette Law J,,,,1975
11653433,World Review,,,,1981
11653433,World Review,,,,1981
11653433,World Review,,,,1981
11664261,Civil Lib,,,,1973
11664261,Civil Lib,,,,1973
11664261,Civil Lib,,,,1973
11659212,Bull Czechoslovak Law,,,,1987
11659212,Bull Czechoslovak Law,,,,1987
11659212,Bull Czechoslovak Law,,,,1987
11651106,CCICA Annual,,,,1989
11651106,CCICA Annual,,,,1989
11651106,CCICA Annual,,,,1989
11662430,Juris Dr,,,,1977
11662430,Juris Dr,,,,1977
11662430,Juris Dr,,,,1977
11651488,Dyny Ysrl,,,,1976
11651488,Dyny Ysrl,,,,1976
11651488,Dyny Ysrl,,,,1976
11822403,USA Today,,,,2000
11822403,USA Today,,,,2000
11822403,USA Today,,,,2000
11650510,Humanit Rep,,,,1981
11650510,Humanit Rep,,,,1981
11650510,Humanit Rep,,,,1981
17063605,Oregon Law Rev,,,,2004
17063605,Oregon Law Rev,,,,2004
16044610,Oregon Law Rev,,,,1990
11658450,Philos Exch,,,,1979
11658450,Philos Exch,,,,1979
11658450,Philos Exch,,,,1979
17333597,Sojourners,,,,1999
17333597,Sojourners,,,,1999
17333597,Sojourners,,,,1999
12778917,South Tex Law Rev,,,,1998
12778917,South Tex Law Rev,,,,1998
11651056,South Tex Law Rev,,,,1990
17333581,South Calif Interdiscip Law J,,,,2005
17333581,South Calif Interdiscip Law J,,,,2005
15085837,South Calif Interdiscip Law J,,,,1998
11651886,Univ Ark Little Rock Law J,,,,1986
11651886,Univ Ark Little Rock Law J,,,,1986
11651886,Univ Ark Little Rock Law J,,,,1986
11664132,Univ Md Law Forum,,,,1978
11664132,Univ Md Law Forum,,,,1978
11664760,Univ Md Law Forum,,,,1976
16189905,Adm Law Rev,,,,2001
16189905,Adm Law Rev,,,,2001
16189905,Adm Law Rev,,,,2001
11661406,Akwesasne Notes,,,,1977
11661406,Akwesasne Notes,,,,1977
11661406,Akwesasne Notes,,,,1977
16331879,John Marshall J Comput Inf Law,,,,2001
16331879,John Marshall J Comput Inf Law,,,,2001
15457621,John Marshall J Comput Inf Law,,,,2003
11654362,J Idaho Acad Sci,,,,1992
11654362,J Idaho Acad Sci,,,,1992
11654362,J Idaho Acad Sci,,,,1992
11660386,Lib Life Fam,,,,1996
11660386,Lib Life Fam,,,,1996
11660386,Lib Life Fam,,,,1996
38603423,Maastrich J Eur Comp Law,10.1177/1023263X221130182,https://journals.sagepub.com/doi/10.1177/1023263X221130182,SAGE Publications,2022
38603423,Maastrich J Eur Comp Law,10.1177/1023263X221130182,https://journals.sagepub.com/doi/10.1177/1023263X221130182,SAGE Publications,2022
11656792,Maastrich J Eur Comp Law,10.1177/1023263x9400100104,https://journals.sagepub.com/doi/10.1177/1023263X9400100104,SAGE Publications,1994
15085830,Reason Pap,,,,1997
15085830,Reason Pap,,,,1997
15085825,Reason Pap,,,,1997
16528870,Temple Int Comp Law J,,,,2001
16528870,Temple Int Comp Law J,,,,2001
15378822,Temple Int Comp Law J,,,,2003
11660497,UCLA Pac Basin Law J,,,,1995
11660497,UCLA Pac Basin Law J,,,,1995
11660497,UCLA Pac Basin Law J,,,,1995
11655712,Am Spect,,,,1985
11655712,Am Spect,,,,1985
11664956,Am Spect,,,,1978
11662268,USQR Union Semin Q Rev,,,,1976
11662268,USQR Union Semin Q Rev,,,,1976
11662268,USQR Union Semin Q Rev,,,,1976
11647740,Atlanta Wkly,,,,1980
11647740,Atlanta Wkly,,,,1980
11647740,Atlanta Wkly,,,,1980
11658813,Wis Bar Bull,,,,1984
11658813,Wis Bar Bull,,,,1984
11658813,Wis Bar Bull,,,,1984
11650450,Wisc Sociol,,,,1977
11650450,Wisc Sociol,,,,1977
11650450,Wisc Sociol,,,,1977
11662864,Behav Soc Action J,,,,1977
11662864,Behav Soc Action J,,,,1977
11662864,Behav Soc Action J,,,,1977
11649822,Akron Bus Econ Rev,,,,1986
11649822,Akron Bus Econ Rev,,,,1986
11649822,Akron Bus Econ Rev,,,,1986
16506327,Boston Univ Public Interest Law J,,,,1999
16506327,Boston Univ Public Interest Law J,,,,1999
16506327,Boston Univ Public Interest Law J,,,,1999
11654883,Black Law J,,,,1980
11654883,Black Law J,,,,1980
11654883,Black Law J,,,,1980
11661407,Edcentric,,,,1974
11661407,Edcentric,,,,1974
11661407,Edcentric,,,,1974
29681667,J Coll Sci Teach,,,,2018
29681667,J Coll Sci Teach,,,,2018
27212737,J Coll Sci Teach,,,,2016
25382877,J Legal Stud,10.1086/675728,https://www.journals.uchicago.edu/doi/10.1086/675728,Unknown,2014
25382877,J Legal Stud,10.1086/675728,https://www.journals.uchicago.edu/doi/10.1086/675728,Unknown,2014
12647746,J Legal Stud,10.1086/324674,https://www.journals.uchicago.edu/doi/10.1086/324674,Unknown,2001
36974079,Can Stud Popul,10.1007/s42650-023-00073-x,https://link.springer.com/article/10.1007/s42650-023-00073-x,Springer,2023
36974079,Can Stud Popul,10.1007/s42650-023-00073-x,https://link.springer.com/article/10.1007/s42650-023-00073-x,Springer,2023
11663759,Can Stud Popul,10.25336/p6ws34,https://journals.library.ualberta.ca/csp/index.php/csp/article/view/15776,Unknown,1975
11664003,J Theol South Afr,,,,1973
11664003,J Theol South Afr,,,,1973
11664003,J Theol South Afr,,,,1973
11656333,Berkeley J Sociol,,,,1991
11656333,Berkeley J Sociol,,,,1991
11656333,Berkeley J Sociol,,,,1991
11651107,Can Yearb Int Law,,,,1989
11651107,Can Yearb Int Law,,,,1989
11651107,Can Yearb Int Law,,,,1989
11661598,Chicago Bar Rec,,,,1976
11661598,Chicago Bar Rec,,,,1976
11661598,Chicago Bar Rec,,,,1976
11649708,Curr Leg Probl,10.1093/clp/36.1.193,https://academic.oup.com/crawlprevention/governor?content=%2fclp%2farticle%2f395866%2fWhose,Oxford University Press,1983
11649708,Curr Leg Probl,10.1093/clp/36.1.193,https://academic.oup.com/crawlprevention/governor?content=%2fclp%2farticle%2f395866%2fWhose,Oxford University Press,1983
11649708,Curr Leg Probl,10.1093/clp/36.1.193,https://academic.oup.com/crawlprevention/governor?content=%2fclp%2farticle%2f395866%2fWhose,Oxford University Press,1983
11659887,Supreme Court Rev,10.1086/scr.1992.3109666,https://www.journals.uchicago.edu/doi/10.1086/scr.1992.3109666,Unknown,1992
11659887,Supreme Court Rev,10.1086/scr.1992.3109666,https://www.journals.uchicago.edu/doi/10.1086/scr.1992.3109666,Unknown,1992
11659887,Supreme Court Rev,10.1086/scr.1992.3109666,https://www.journals.uchicago.edu/doi/10.1086/scr.1992.3109666,Unknown,1992
11650442,Teach Polit Sci,10.1080/00922013.1981.10745035,https://www.tandfonline.com/doi/abs/10.1080/00922013.1981.10745035,Taylor & Francis,1981
11650442,Teach Polit Sci,10.1080/00922013.1981.10745035,https://www.tandfonline.com/doi/abs/10.1080/00922013.1981.10745035,Taylor & Francis,1981
11650442,Teach Polit Sci,10.1080/00922013.1981.10745035,https://www.tandfonline.com/doi/abs/10.1080/00922013.1981.10745035,Taylor & Francis,1981
11662794,Chicano Law Rev,,,,1976
11662794,Chicano Law Rev,,,,1976
11665229,Iustitia,,,,1975
11665229,Iustitia,,,,1975
11665229,Iustitia,,,,1975
11655649,Present Tense,,,,1983
11655649,Present Tense,,,,1983
11655649,Present Tense,,,,1983
11658372,Wesleyan Theol J,,,,1974
11658372,Wesleyan Theol J,,,,1974
11658372,Wesleyan Theol J,,,,1974
11663038,Colo Lawyer,,,,1977
11663038,Colo Lawyer,,,,1977
11663038,Colo Lawyer,,,,1977
11650632,J Pat Off Soc,,,,1981
11650632,J Pat Off Soc,,,,1981
18098873,J Pat Off Soc,,,,1948
11663323,Inf Priv,,,,1980
11663323,Inf Priv,,,,1980
11663323,Inf Priv,,,,1980
11661915,Tex Mon,,,,1976
11661915,Tex Mon,,,,1976
11661915,Tex Mon,,,,1976
11658695,Concordia J,,,,1978
11658695,Concordia J,,,,1978
11658695,Concordia J,,,,1978
38855124,Oxf J Leg Stud,10.1093/ojls/gqae002,https://academic.oup.com/crawlprevention/governor?content=%2fojls%2farticle%2f44%2f2%2f257%2f7610820,Oxford University Press,2024
38855124,Oxf J Leg Stud,10.1093/ojls/gqae002,https://academic.oup.com/crawlprevention/governor?content=%2fojls%2farticle%2f44%2f2%2f257%2f7610820,Oxford University Press,2024
