PMID,Journal,publisher_guess,year,doi,doi_url
10251871,Soc Serv Rev,Unknown,1981,10.1086/643914,https://www.journals.uchicago.edu/doi/10.1086/643914
22454971,Engl Lit Renaiss,Unknown,2012,10.1111/j.1475-6757.2011.01097.x,https://www.journals.uchicago.edu/doi/10.1111/j.1475-6757.2011.01097.x
21114066,Engl Lit Renaiss,Unknown,2010,10.1111/j.1475-6757.2010.01071.x,https://www.journals.uchicago.edu/doi/10.1111/j.1475-6757.2010.01071.x
38708055,Am J Health Econ,Unknown,2023,10.1086/722982,https://www.journals.uchicago.edu/doi/10.1086/722982
29430486,Am J Health Econ,Unknown,2018,10.1162/ajhe_a_00092,https://www.journals.uchicago.edu/doi/10.1162/ajhe_a_00092
35419119,J Hum Cap,Unknown,2022,10.1086/717542,https://www.journals.uchicago.edu/doi/10.1086/717542
25632311,J Hum Cap,Unknown,2013,10.1086/671200,https://www.journals.uchicago.edu/doi/10.1086/671200
36340935,Soc Hist Alcohol Drugs,Unknown,2022,10.1086/721659,https://www.journals.uchicago.edu/doi/10.1086/721659
24711673,Ethics,Unknown,2014,10.1086/673433,https://www.journals.uchicago.edu/doi/10.1086/673433
11661873,Ethics,Unknown,1980,10.1086/292203,https://www.journals.uchicago.edu/doi/10.1086/292203
12295624,J Anthropol Res,Unknown,1999,10.1086/jar.55.4.3631612,https://www.journals.uchicago.edu/doi/10.1086/jar.55.4.3631612
12345240,J Anthropol Res,Unknown,1993,10.1086/jar.49.1.3630627,https://www.journals.uchicago.edu/doi/10.1086/jar.49.1.3630627
35845105,J Labor Econ,Unknown,2022,10.1086/717730,https://www.journals.uchicago.edu/doi/10.1086/717730
12267648,J Labor Econ,Unknown,1985,10.1086/298083,https://www.journals.uchicago.edu/doi/10.1086/298083
31534986,J Assoc Environ Resour Econ,Unknown,2019,10.1086/705593?mobileUi=0,https://www.journals.uchicago.edu/doi/10.1086/705593
32280366,Rev Environ Econ Policy,Unknown,2020,10.1093/reep/rez021,https://www.journals.uchicago.edu/doi/10.1093/reep/rez021
31031820,Rev Environ Econ Policy,Unknown,2019,10.1093/reep/rey022,https://www.journals.uchicago.edu/doi/10.1093/reep/rey022
31485096,Renaiss Drama,Unknown,2017,10.1086/694329,https://www.journals.uchicago.edu/doi/10.1086/694329
30310248,Crime Justice,Unknown,2018,10.1086/696590,https://www.journals.uchicago.edu/doi/10.1086/696590
18147480,Am J Sociol,Unknown,1949,10.1086/220486,https://www.journals.uchicago.edu/doi/10.1086/220486
11617595,Libr Q,Unknown,1981,10.1086/601113,https://www.journals.uchicago.edu/doi/10.1086/601113
20272330,Libr Q,Unknown,1947,10.1086/617358,https://www.journals.uchicago.edu/doi/10.1086/617358
38912089,AJS,Unknown,2024,10.1086/729819,https://www.journals.uchicago.edu/doi/10.1086/729819
34176948,AJS,Unknown,2019,10.1086/702775,https://www.journals.uchicago.edu/doi/10.1086/702775
36275173,J Assoc Consum Res,Unknown,2021,10.1086/714517,https://www.journals.uchicago.edu/doi/10.1086/714517
30417105,J Assoc Consum Res,Unknown,2016,10.1086/684364,https://www.journals.uchicago.edu/doi/10.1086/684364
37456575,J Soc Social Work Res,Unknown,2023,10.1086/716084,https://www.journals.uchicago.edu/doi/10.1086/716084
30505392,J Soc Social Work Res,Unknown,2018,10.1086/697566,https://www.journals.uchicago.edu/doi/10.1086/697566
