PMID,Journal,publisher_guess,year,doi,doi_url
11636040,Stud Comeniana Hist,,1988,,
16619471,Tradition,,2005,,
11649500,Tradition,,1982,,
11618181,Stud Eighteenth Cent Cult,,1984,,
18942224,Stud Engl Lit,,2001,,
11640066,Stud Eur Thought,,1990,,
11618223,Trans Bristol Glos Archaeol Soc,,1985,,
11618224,Trans Bristol Glos Archaeol Soc,,1983,,
11636043,Stud Filoz,,1982,,
11633314,Stud Filoz,,1977,,
11618225,Trans Camb Bibliogr Soc,,1988,,
11636135,Trans Camb Bibliogr Soc,,1979,,
18754174,Stud Islam,,2001,,
17269189,Stud Islam,,1989,,
11636050,Stud Leibnitiana,,1987,,
11636046,Stud Leibnitiana,,1974,,
11633316,Stud Mater Dziejow Nauk Pol,,1981,,
11633411,Trans Essex Archaeol Soc,,1972,,
11633317,Stud Mediev Cult,,1976,,
11633318,Stud Mitt Gesch Benediktinerorden,,1973,,
11633320,Stud Papyrol,,1974,,
11636060,Stud Romanticism,,1977,,
11618226,Trans Ill State Acad Sci,,1992,,
22462108,Stud Rosenthaliana,,1999,,
22462107,Stud Rosenthaliana,,1999,,
11633412,Trans Jew Hist Soc Engl,,1978,,
11636858,Trans Leicester Archaeol Hist Soc,,1967,,
11618222,Trans Proc Am Philol Assoc,,1971,,
11619695,Trans Proc Am Philol Assoc,,1969,,
21213755,Trans Rep Liverp Med Inst,,1974,,
11633414,Trends Hist,,1979,,
11633415,Turnbull Libr Rec,,1976,,
11636137,Turun Hist Ark (Finl),,1985,,
11633417,Turun Hist Ark (Finl),,1979,,
11633395,Tohogaku,,1976,,
11636123,Toyoshi Kenkyu,,1982,,
11633410,Trans Engl Ceram Circle,,1975,,
11615186,Trans Lancaster Cheshire Antiq Soc,,1975,,
11618188,Stud Soc Sci West Ga Coll,,1986,,
11636070,Stud Voltaire 18th Century,,1983,,
11636068,Stud Voltaire 18th Century,,1983,,
11636144,Univ Edinb J,,1980,,
18200751,Studime Hist,,2001,,
11633337,Studime Hist,,1981,,
11636086,Sven Linnesallskap Arsskr,,1978,,
11636345,Wiss Z Karl Marx Univ Leipzig Ges Sprachwiss,,1979,,
11633634,Z Ostforsch,,1979,,
11635634,Rev Avranchin Pays Granville,,1981,,
11633030,Rev Nouv,,1981,,
11638785,Stud Scott Lit,,1971,,
11618189,Stud Sov Thought,,1987,,
18286737,Stud Stor,,2001,,
17419144,Stud Stor,,2002,,
11636138,Udim,,1977,,
22442848,Studi Fr,,1999,,
11636074,Studi Fr,,1979,,
11636076,Studi Ital Filol Cl,,1974,,
19112706,Ukr Q,,2001,,
11633422,Ukr Q,,1978,,
11636079,Studi Veneziani,,1984,,
18186162,Studia,,2001,,
17100012,Studies,,2000,,
20985077,Studies,,1945,,
11633426,Unitas,,1976,,
11633425,Unitas,,1970,,
22586839,Studium,,2011,,
22586761,Studium,,2009,,
11636082,Study Sess Can Cathol Hist Assoc,,1983,,
11633340,Study Sess Can Cathol Hist Assoc,,1979,,
11636084,Sucasnist,,1985,,
11636083,Sucasnist,,1983,,
11636085,Sunday Times Magazine,,1967,,
11636153,Unsere Heim,,1985,,
11636154,Unsere Heim,,1966,,
18293539,Urban Hist Rev,,2001,,
16791973,Urban Hist Rev,,2000,,
21834212,Sven Tidskr,,2002,,
21834209,Sven Tidskr,,2002,,
22462198,Swed Am Hist Q,,1999,,
11633344,Swed Am Hist Q,,1983,,
11615189,Urban Hist Yearb,Unknown,1978,10.1017/s0963926800003230,
11633346,Syesis,,1975,,
11618239,Urban Leag Rev,,1985,,
11636150,Universitas (Stuttg),,1989,,
11678118,Universitas (Stuttg),,1981,,
11633371,Third Repub,,1978,,
11636272,Wijsgerig Perspect Maatsch Wet,,1976,,
11636239,Vopr Istor KPSS,,1985,,
11633529,Vopr Istor KPSS,,1972,,
11632848,Rev Acad Pol Sci,,1971,,
11632847,Rev Acad Pol Sci,,1971,,
11615122,Rev Hist (Arg),,1976,,
11636996,Rev Enseign Super,,1964,,
11632872,Rev Dialoctol Tradiciones Pop (Madrid),,1971,,
11636360,Wiss Z Humboldt Univ Berl (Ges Sprachwiss),,1990,,
11633679,Wiss Z Humboldt Univ Berl (Ges Sprachwiss),,1979,,
11633432,Universitas (Ghana),,1975,,
11636142,Ukr Istor Z,,1984,,
11633421,Ukr Istor Z,,1975,,
11633431,Univ Wyo Publ,,1979,,
11636357,Wiss Z Wilhelm Pieck Univ Rostock Ges Sprachwiss,,1986,,
11633676,Wiss Z Wilhelm Pieck Univ Rostock Ges Sprachwiss,,1979,,
11631593,Arch Soc Rom Stor Patria,,1970,,
18496931,Lychnos Lardomshist Samf Arsb,,2001,,
11628019,Lychnos Lardomshist Samf Arsb,,1977,,
11634712,Demogr Hist Bull Inf Soc,,1985,,
11634707,Demogr Hist Bull Inf Soc,,1983,,
11614639,Impulse (Sydney),,1965,,
11632408,Jahrb Brandenbg Landesgesch,,1964,,
12085874,PS (Wash DC),,1993,,
19452670,Bull Cl Lett Sci Morales Polit,,1999,,
11636350,Bull Cl Lett Sci Morales Polit,,1982,,
11634476,Al-Arabi,,1973,,
11634474,Al-Arabi,,1969,,
11620340,Archaeology,,1984,,
11614213,Archaeology,,1983,,
11639176,Abh Ber Dtsch Mus,,1973,,
11616956,Etud Angl,,1979,,
11617030,Hampshire,,1981,,
18985938,Historie (Arhus),,2001,,
11632172,Historie (Arhus),,1973,,
11635367,Bull Munic Off Ville Mars,,1985,,
11632515,Bull Munic Off Ville Mars,,1981,,
11632524,Mem Acad Sci Inscr B-Lett Toulouse,,1978,,
11633308,Stud Chur Hist,,1974,,
11636038,Stud Chur Hist,,1972,,
11615187,Trans Hist,,1977,,
11633685,Wiss Z Friedrich Schiller Univ Jena Ges Sprachwiss,,1973,,
11633670,Wiss Z Friedrich Schiller Univ Jena Ges Sprachwiss,,1973,,
11636071,Studi Filol Ital,,1970,,
11636853,Studi Filol Ital,,1968,,
11636193,Versl Meded K Vlaam Acad Taal Lett,,1969,,
11633467,Versl Meded K Vlaam Acad Taal Lett,,1966,,
11662873,J Gen Educ,,1980,,
11664449,J Gen Educ,,1975,,
11631797,Cathol Hist Rev,,1976,,
11660295,Can Public Policy,,1995,,
11616874,Cross Curr (Ann Arbor MI),,1989,,
11634914,Espace Popul Soc,,1984,,
18578078,Int J Afr Hist Stud,,2001,,
11632196,Int J Afr Hist Stud,,1981,,
17722378,J Am Ethn Hist,,2000,,
16941771,J Am Ethn Hist,,2001,,
20050406,Adler,,2000,,
11631756,Cah Brux,,1974,,
11636753,Cah Brux,,1968,,
18236617,Guerr Mond Conflits Contemp,,2001,,
17256229,Guerr Mond Conflits Contemp,,2002,,
11632407,Jahrb Albertus Univ Koenigsb,,1971,,
11635377,Melanges Ec Fr Rome Moyen Age Temps Mod,,1987,,
11635376,Melanges Ec Fr Rome Moyen Age Temps Mod,,1985,,
11618294,West Tex Hist Asso Year B,,1986,,
11618295,West Tex Hist Asso Year B,,1979,,
18166002,Yalkut Moreshet,,2001,,
11633613,Yalkut Moreshet,,1976,,
11632102,Hist J West Mass,,1980,,
11636779,Hist J West Mass,,1973,,
11631853,Denver West Roundup,,1980,,
11631852,Denver West Roundup,,1977,,
11617436,J North La Hist Assoc,,1988,,
11635249,J North La Hist Assoc,,1979,,
11631717,Bull Mo Hist Soc,,1980,,
11631715,Bull Mo Hist Soc,,1980,,
11618234,Ukr Rev (Lond),,1986,,
11615188,Ukr Rev (Lond),,1979,,
11614518,Newsl Group Use Psychol Hist,,1976,,
11635438,Mus Geneve,,1984,,
11632572,Mus Geneve,,1981,,
11635590,Publ Mus Farm,,1985,,
11635586,Publ Mus Farm,,1983,,
11635660,Rev Deux Mondes,,1985,,
11632871,Rev Deux Mondes,,1982,,
17288057,Rev Hist Textes,,1989,,
11618193,Survey (Lond),,1987,,
11618190,Survey (Lond),,1984,,
18350683,Gesch Ges,,2000,,
11634990,Gesch Ges,,1988,,
17663090,Jahrb Gesch Osteur,,2001,,
21941701,Jahrb Gesch Osteur,,1999,,
18277436,Atenea,,2000,,
19618532,Atenea,,2007,,
11634637,Belfagor,,1985,,
11631638,Belfagor,,1982,,
19431913,Bibl Ec Chartes,,1999,,
11634644,Bibl Ec Chartes,,1983,,
17190020,An Acad Geogr Hist Guatem,,2002,,
11634509,An Acad Geogr Hist Guatem,,1983,,
11631398,An Hist,,1970,,
11634824,Crit Stor,,1983,,
11631827,Crit Stor,,1978,,
11632000,Etud Int,,1980,,
11617002,Geogr Mag,,1982,,
11635067,Historiel Foren Arsskr,,1984,,
11635183,Imprimatur,,1980,,
11635182,Imprimatur,,1980,,
11632411,Jahrb Gesch,,1979,,
11640832,Literatura,,1990,,
11636799,Livrustkammaren,,1980,,
11635208,Ital Contemp,,1983,,
11635207,Ital Contemp,,1983,,
11617628,Man Hist,,1987,,
11636801,Mem Soc Agric Commer Sci Arts Marne,,1978,,
11635381,Mem Soc Agric Commer Sci Arts Marne,,1975,,
11635396,Milw Hist,,1981,,
11638773,Mus Helv,,1986,,
11635439,Mus Helv,,1972,,
17639640,Nebr Hist,,2000,,
11635628,Rev Alsace,,1989,,
11635629,Rev Alsace,,1988,,
11635668,Rev Esp Invest Sociol,,1983,,
11636997,Rev Esp Invest Sociol,,1980,,
17642113,Nov Novejsaja Istor,,2000,,
11635470,Nov Novejsaja Istor,,1986,,
11635687,Rev Etud Sud Est Eur,,1978,,
11635685,Rev Etud Sud Est Eur,,1974,,
17111574,Ont Hist,,2000,,
11615034,Ont Hist,,1982,,
11635810,Rev Mar,,1981,,
11618071,Rochester Hist,,1983,,
11633071,Rochester Hist,,1970,,
11636281,Wiss Glaube,,1990,,
11632781,Somerset Archaeol Net Hist,,1977,,
21344743,Vic Period Rev,,2010,,
22570908,Vic Period Rev,,1999,,
11633315,Stud Labour Hist,,1976,,
11633423,Ulster Folklife,,1980,,
11635689,Rev Fr Etud Am,,1990,,
22462187,Rhein Vierteljahrsbl,,1999,,
11633049,Rhein Vierteljahrsbl,,1979,,
11636087,Swed Pioneer Hist Q,,1980,,
18958954,Tijdschr Soc Geschied,,2001,,
22532993,Tijdschr Soc Geschied,,1999,,
11538177,Can Mineral,,1991,,
11634488,Anu Estud Centroam,,1984,,
11635838,Rev Sci Edu,,1989,,
11631684,Boll Stor Bibliogr Subalp,,1981,,
11635859,Rheinische Lebensbilder,,1968,,
11631964,Ekon Sov Ukr,,1972,,
11632054,Guildhall Misc,,1972,,
11632055,Guildhall Misc,,1971,,
11639173,Fortuna Vitrea,,1999,,
11636764,Folkl Suisse,,1965,,
11675745,Cuad Hist Esp,,1967,,
11631709,Bull Inst Fr Archeol Orient,,1975,,
11634649,Bibliotheck,,1982,,
11634647,Bibliotheck,,1979,,
11634609,Atti Accad Naz Lincei,,1972,,
11634608,Atti Accad Naz Lincei,,1972,,
11634722,Bull Soc Amis Vieux Toulon,,1986,,
11631971,Encounter (Lond),,1982,,
11634777,Cah Iroise,,1983,,
11631773,Cah Iroise,,1976,,
11636769,Hades,,1977,,
11632058,Hades,,1973,,
11638759,Estud Cult Nahuatl,,1972,,
11631989,Estud Cult Nahuatl,,1971,,
11633362,Technikgesch Einzeldarst,,1971,,
11631519,Ann Ist Giangiacomo Feltrinelli,,1979,,
7009155,Enfermeras,,1980,,
259509,Enfermeras,,1979,,
11632014,Evocations,,1975,,
11631433,Ann Archeol Syrie,,1975,,
11634937,Estudios,,1985,,
17274165,Etud Class,,1996,,
11634941,Etud Class,,1979,,
11634550,Ann Ist Stor Italo Ger Trento,,1986,,
11634504,Am Soc Legion Honor Mag,,1967,,
11617216,Int J Soc Educ,,1986,,
11631729,Bull Soc Etud Oceaniennes,,1983,,
11631727,Bull Soc Etud Oceaniennes,,1977,,
11634892,Ecrits Paris,,1974,,
11634893,Ecrits Paris,,1973,,
11631609,Arch Z,,1967,,
11631608,Arch Z,,1967,,
30156392,Physis Riv Int Stor Sci,,2015,,
30156092,Physis Riv Int Stor Sci,,2015,,
11616590,Antiqueweek,,1990,,
11637072,Arch Cas,,1977,,
11634606,Atlantida,,1970,,
11634625,Aust Agder Arv,,1977,,
19294798,Am Neptune,,1999,,
11616534,Am Neptune,,1980,,
16432945,Britannia,,2000,,
19681219,Britannia,,2002,,
11631763,Cah Etud Mediev,,1974,,
11616571,Ann Cisalp Hist Soc,,1973,,
11620354,Cent Mag,,1985,,
11655453,Cent Mag,,1981,,
11614447,Ethnicity,,1981,,
11614388,Devon Hist,,1976,,
11634875,Dodone,,1986,,
11614487,Food Res Inst Stud,,1977,,
21114094,Hemingway Rev,,2010,,
11617043,Hemingway Rev,,1988,,
11635170,Humanismus Tech,,1986,,
11632174,Humanismus Tech,,1976,,
11632437,Kemi,,1970,,
18939335,Lond J,,2001,,
11614887,Lond J,,1978,,
11635363,Mar Rundsch,,1987,,
11635362,Mar Rundsch,,1986,,
11617651,McGill News,,1970,,
11617343,J Inter Am Stud World Aff,,1984,,
11614757,J Inter Am Stud World Aff,,1982,,
11635335,Lemouzi,,1988,,
11635334,Lemouzi,,1981,,
11617727,Miss Q,,1982,,
19591255,Miss Q,,1964,,
18274016,Rass Arch Stato,,2000,,
17214037,Rass Arch Stato,,2002,,
11635622,Rech Sociogr,,1983,,
11632837,Rech Sociogr,,1977,,
11638772,Meta,,1974,,
11617923,Pol Am Stud,,1985,,
11632720,Pol Am Stud,,1981,,
18333318,Rev Hist Jeronimo Zurita,,2001,,
11635722,Rev Hist Jeronimo Zurita,,1988,,
11635833,Rev Rouergue,,1985,,
11635831,Rev Rouergue,,1984,,
11635868,Riv Crit Stor Filos,,1976,,
11635866,Riv Crit Stor Filos,,1972,,
11632434,K Krigsvetenskapakad Handlingar Tidskr,,1974,,
11618070,Rittenhouse,,1989,,
22256394,Scand Stud,,1999,,
