PMID,Journal,publisher_guess,year,doi,doi_url
25530821,Open Circ Vasc J,Unknown,2012,10.2174/1877382601205010001,https://benthamopen.com/ABSTRACT/TOCVJ-5-1
24701258,Open Circ Vasc J,Unknown,2011,10.2174/1877382601104010012,https://benthamopen.com/ABSTRACT/TOCVJ-4-12
21731594,Open Epidemiol J,Unknown,2011,10.2174/1874297101104010140,https://benthamopen.com/ABSTRACT/TOEPIJ-4-140
21297883,Open Conf Proc J,Unknown,2010,10.2174/22102892010010100157,https://benthamopen.com/ABSTRACT/TOPROCJ-1-2-157
23264842,Open Addict J,Unknown,2011,10.2174/1874941001104010058,https://benthamopen.com/ABSTRACT/TOADDJ-4-58
21132088,Open Addict J,Unknown,2010,10.2174/1874941001003010076,https://benthamopen.com/ABSTRACT/TOADDJ-3-76
22242109,Open Autoimmun J,Unknown,2010,10.2174/1876894601002010197,https://benthamopen.com/ABSTRACT/TOAUTOJ-2-197
22924087,Open Surg Oncol J,Unknown,2010,10.2174/1876504101002010012,https://benthamopen.com/ABSTRACT/TOSOJ-2-12
21614148,Open Pacing Electrophysiol Ther J,Unknown,2010,10.2174/1876536X01003010004,https://benthamopen.com/ABSTRACT/TOPETJ-3-4
23125881,Open Inflamm J,Unknown,2011,10.2174/1875041901104010101,https://benthamopen.com/ABSTRACT/TOINFJ-4-101
25285177,Open Inflamm J,Unknown,2011,10.2174/1875041901104010001,https://benthamopen.com/ABSTRACT/TOINFJ-4-1
25984250,Open Bone J,Unknown,2014,10.2174/1876525401406010008,https://benthamopen.com/ABSTRACT/TOBONEJ-6-8
25745519,Open Bone J,Unknown,2014,10.2174/1876525401406010001,https://benthamopen.com/ABSTRACT/TOBONEJ-6-1
24634703,Open Anal Chem J,Unknown,2012,10.2174/1874065001206010009,https://benthamopen.com/ABSTRACT/TOACJ-6-9
25360182,Open Anal Chem J,Unknown,2007,10.2174/1874065000701010028,https://benthamopen.com/ABSTRACT/TOACJ-1-28
23227136,Open Complement Med J,Unknown,2009,10.2174/1876391X00901010025,https://benthamopen.com/ABSTRACT/TOALTMEDJ-1-25
23807899,Open Nanomed J,Unknown,2011,10.2174/1875933501103010038,https://benthamopen.com/ABSTRACT/TONMJ-3-38
20396606,Open Trop Med J,Unknown,2008,10.2174/1874315300801010056,https://benthamopen.com/ABSTRACT/TOTMJ-1-56
19946608,Open Trop Med J,Unknown,2008,10.2174/1874315300801010092,https://benthamopen.com/ABSTRACT/TOTMJ-1-92
19844599,Open Forensic Sci J,Unknown,2009,10.2174/1874402800902010006,https://benthamopen.com/ABSTRACT/TOFORSJ-2-6
21892377,Open Health Serv Policy J,Unknown,2011,10.2174/1874924001104010001,https://benthamopen.com/ABSTRACT/TOHSPJ-4-1
19834585,Open Gene Ther J,Unknown,2008,10.2174/1875037000801010007,https://benthamopen.com/ABSTRACT/TOGTJ-1-7
25995775,Open Neuropsychopharmacol J,Unknown,2012,10.2174/1876523801205010001,https://benthamopen.com/ABSTRACT/TONEUROPPJ-5-1
25558187,Vasc Dis Prev,Unknown,2010,10.2174/1874120701007010001,https://benthamopen.com/ABSTRACT/VDP-7-1
19946576,Open Nucl Med J,Unknown,2009,10.2174/1876388X00901010001,https://benthamopen.com/ABSTRACT/TONMEDJ-1-1
19997536,Open Tissue Eng Regen Med J,Unknown,2009,10.2174/1875043500902010008,https://benthamopen.com/ABSTRACT/TOTERMJ-2-8
21822455,Open Vaccine J,Unknown,2010,10.2174/1875035401003010007,https://benthamopen.com/ABSTRACT/TOVACJ-3-76
21686032,Open Stem Cell J,Unknown,2011,10.2174/1876893801103010004,https://benthamopen.com/ABSTRACT/TOSCJ-3-4
24339841,Open Endocrinol J,Unknown,2010,10.2174/1874216501004010040,https://benthamopen.com/ABSTRACT/TOEJ-4-40
19997529,Open Endocrinol J,Unknown,2009,10.2174/1874216500903010005,https://benthamopen.com/ABSTRACT/TOEJ-3-5
20411041,Open Reprod Sci J,Unknown,2008,10.2174/1874255600801010035,https://benthamopen.com/ABSTRACT/TORSJ-1-35
20182645,Open Reprod Sci J,Unknown,2008,10.2174/1874255600801010045,https://benthamopen.com/ABSTRACT/TORSJ-1-45
20072711,Open Crit Care Med J,Unknown,2010,10.2174/1874828700902010001,https://benthamopen.com/ABSTRACT/TOCCMJ-2-1
21666764,Open Crit Care Med J,Unknown,2010,10.2174/1874828701003010051,https://benthamopen.com/ABSTRACT/TOCCMJ-3-51
20076769,Open Spectrosc J,Unknown,2009,10.2174/1874383800903010058,https://benthamopen.com/ABSTRACT/TOSPECJ-3-58
31178939,Open Toxicol J,Unknown,2007,10.2174/1874340400701010001,https://benthamopen.com/ABSTRACT/TOTOXIJ-1-1
21804906,Open Obes J,Unknown,2011,10.2174/1876823701103010004,https://benthamopen.com/ABSTRACT/TOOBESJ-3-4
21572928,Open Pathol J,Unknown,2010,10.2174/1874375701004010011,https://benthamopen.com/ABSTRACT/TOPATJ-4-11
24900163,Open Womens Health J,Unknown,2011,10.2174/1874291201105010026,https://benthamopen.com/ABSTRACT/TOWHJ-5-26
22003376,Open Anthropol J,Unknown,2011,10.2174/1874912701104010003,https://benthamopen.com/ABSTRACT/TOANTHJ-4-3
